payment_id,order_id,payment_method,payment_status,amount
8123f369-d76c-40b1-b2ab-97bc5a41de72,3cd9c84a-a0b4-4a6b-8f59-9f3a4165ab82,UPI,Success,198200.28
270dbc53-42df-4459-8923-ed1b6d64404e,ca34ac28-af12-4ef9-9470-794a4ac352d4,Net Banking,Success,7378.09
8710b9ef-5c72-4f41-a572-d97064a62354,f86c21e1-a0eb-44d4-acbc-a11858f788aa,UPI,Success,505041.16
bfa89f70-22d8-49a3-908e-905c47c20e62,28daa899-23fe-4a23-9721-d0d40001c43a,,Success,10102.65
c9207f04-957f-4ce5-9371-65f878355ac5,9ff02b9a-08c1-47d4-9c6c-e98e6dd02159,UPI,Success,3666.19
ff637dee-4f47-4a0f-b5ed-8d5f7add9a20,844b5115-6ce1-40a3-82eb-9692539bd1a0,UPI,Success,1757.02
b9500978-4e57-4326-b6be-dce3e3bca582,d1540e15-f229-42c0-aed1-b8ad3e3e9299,Net Banking,Success,1252.82
34ce58c1-7c02-4d24-8efc-bd95c7e80a69,eecca304-4f6b-4f0f-b08e-842b44ea5ee8,,Success,72125.22
828d7f8b-6c5d-4c5d-9719-112878ac9f73,c5de8729-9f43-42c5-938b-5e51840b7346,UPI,Pending,125488.22
26c007f7-ad39-4e2c-9eb1-c80de6e5e2b6,3ad256b5-1db7-4e4f-a712-d238ccff9248,UPI,Success,103438.6
f42241d3-cb42-49c1-9aaf-7c3ee049b6a3,067c5748-f1fe-48ee-87b5-03654643f0ce,Net Banking,Success,3456.81
e84c2d16-1b6d-4d32-ac62-b2b66209aad4,950f20fd-4bcf-4824-9875-e0f5118a21b1,UPI,Success,9585.61
5a88add3-ae87-4025-ab0c-edc526f63ce1,ff26243a-22fc-4d23-857f-e0bdeb8124b9,Cash On Delivery,Pending,1254.25
ea823c3d-fc33-4c38-b2fd-fb13595fe7b1,609f899a-1f15-4ff1-856e-befb9f3ed529,Debit Card,Failed,2772.84
1d4b6a1e-7485-409e-bfd5-50fab1e71497,9e94f201-a41b-43f6-ba46-fcb50df35e7a,UPI,Success,2699.08
15b98285-95ea-4d32-ad28-b33d6f548406,20520a0b-fba3-4cbe-9647-f550f80299fa,UPI,Success,6755.44
d057f6b8-43ec-4738-a1f0-74788ac12bf7,9baccb5b-7999-4c7a-82d5-2dea2f2b1460,UPI,Success,118132.46
e1bbc4c7-8e64-40e5-a7e1-1db125a3c4f2,939c523a-f049-431c-ba33-29d6504bfcd2,Cash on Delivery,Failed,221034.98
e33d0d03-9bd6-4533-812a-0189d1cab91d,3388a411-fb40-42d5-a146-31c6720a3e3b,UPI ,Success,230222.63
9f713a06-66ef-4d2c-b174-c70d07bed152,4e3fee3e-636c-4be7-980e-154a794a177b,Credit Card,Success,119231.28
d99cfbb2-538f-4f80-b490-3afa340f6c6d,314a46fc-a325-4f9d-b9c6-9ca1d80fc3fc,,Success,93722.82
17179f33-d48b-4f7c-aaf5-f17cd9dfe890,37b50381-b3a4-4f9f-a07d-cb2f1de0046d,CREDIT CARD,Success,6045.42
303c041c-8174-4a4a-a80d-0b45c6044137,835e4de3-dc88-459b-8070-81c54b8b3340,Cash on Delivery,Success,410.06
cc7df6c3-1248-41c6-9e04-43d051bdc088,f3cc7b17-80a9-4c97-bc44-8da5f5daed90,Credit Card,Success,75910.59
b97ad5d8-bdea-4f4d-bb43-e74fbb271a8d,e5e9c68a-d9ad-41ad-aa61-395fd0769d4f,UPI,Success,13497.58
600b04ab-145f-499c-b72d-72eab417801c,cc1834e4-283f-4a61-824a-de8e7164b0e2,UPI,Success,19469.16
a7553c54-e273-4b8f-a8b8-91d01fde8498,84203283-015a-4690-a3e1-edcfd86887fe,Net Banking,Success,5993.64
8438f425-7083-4317-a88f-3441e0940b64,f056a0a6-a4c0-4a9a-97bc-bd3695915578,UPI,Success,3510.0
bf66d4e2-6681-49e9-b810-d756e4fe3520,334a30a7-f31a-4f50-8eae-6e9fb1cc2901,Net Banking,Success,2908.49
e1adbb25-03e9-4878-9743-88aab853df95,da54f603-5199-4313-8ca1-5908f575e4ac,UPI,Success,65890.86
ba8fc3c4-53ff-470d-8345-e3177c034bbc,e25c4fd1-fb06-4c3f-8d88-d885d953b259,Credit Card,Success,112916.74
726e3da4-233e-471e-964e-6114da5b6d84,6936281e-f0fc-43a6-8a39-f8b5df4a5923,UPI,Pending,6368.76
295b003f-fed2-4181-a5c5-a72102c69c6e,a3a96404-6db2-4f50-b97a-fd9c6beff74b,Credit Card,Success,13520.44
ce0416d5-5eea-4853-94b9-7d3fdcc076da,59098c88-871f-42ff-9e33-e80d01761220,Debit Card,Success,191561.09
2434770f-42a2-4552-b7dc-d50d54ddfb5c,eaf7fb40-49e5-441b-826a-8fa84fa14226,Credit Card,Success,14071.89
df3bc924-0b6f-4c20-bb06-132f59b8b5b9,a1b6bac3-e069-40df-a096-dd0f2f909558,UPI,Success,12081.81
e6ddf08e-99a2-4ecb-845e-2a9704ea6386,c4fc74e5-f43f-4dea-8d73-3d538455efcc,UPI,Success,77140.65
dcc6264f-6dac-4998-af13-14bc4127a75e,7a1b98af-3e61-4663-b14d-34ffbfdf3228,Debit Card,Success,3853.6
f200ac32-f6c7-4224-889f-53a8a142402e,0776fd47-3425-40c5-bdb8-ccb332b63fa1,Cash on Delivery,Success,85958.94
cd73133a-eccf-48b0-a577-ab8ff4238c85,6d0b2543-f682-4af7-90d6-d6aa09c855f8,Net Banking,Success,7066.14
822de1a9-7728-4b5b-b42b-d88ab1315746,937f8ae3-a166-4741-9806-01b26c7a42be,UPI,Success,3430.35
51db43f9-0532-442c-b452-4ef403dc172a,735c06b2-1d4c-453b-996d-3bc47fac4690,Cash on Delivery,Success,332.41
a085c014-1744-4c81-bc07-a172ad4ee12e,f2d72631-886d-45de-93b7-a6fb6d7cde91,UPI,Success,12171.4
00758023-41cc-42a4-984c-f905c572fc64,e22a5311-332d-4abb-9fe2-e8d453425272,Credit Card,Success,481.73
7d88137f-6883-4ad4-9bb4-bdb09a3abece,d072716e-f87e-4a0b-8104-612114511005,Net Banking,Success,3214.54
6d1b4c8e-5905-4593-bb86-84dd1aa0e3cc,517de320-c4c9-40a6-9cdf-10e10b0b57f8,Debit Card,Success,5128.59
dd48c9a8-7c21-4a89-9615-6afdb8f94819,d4867ad2-082a-4463-83b3-ba5cd878ed90,UPI,Failed,3795.39
fae162a5-26ba-4943-aa60-16e344974e06,38bd14e5-fe97-450e-809e-816e627e7aba,Net Banking,Success,1538.48
c974d222-aa12-4148-a1da-91f7a3c3711e,70a62700-15d0-45ef-8045-d9df8fe831f9,,Failed,27177.78
849e8deb-1ecd-48cf-9812-eb89370dabee,bd2f8f24-61bc-4332-a415-a2c8f7542494,Credit Card,Success,7271.05
93a7243e-c824-4c9a-b3e4-2b561bc0ccaa,1f019abc-c17d-4ced-95a3-ac34be4a20ce,Cash on Delivery,Refunded,20274.84
5c5bf675-906c-465c-b752-5363036d7db8,8e89b5ed-e7e9-46bb-9303-820bb2f77552,UPI,Success,2139.51
43abdc92-86ec-4e95-bbfc-34e4ab0fd444,09c3b68c-2cde-47ac-a6b5-778fcc2c71ac,UPI,Success,20074.11
55c6859f-8f15-4ea3-ba68-cf6bf9514eab,477c6a1f-ac66-490d-a09e-8b56ea3663db,Debit Card,Success,97151.25
a73f7114-02c9-4b4e-877e-09a0ad7ee662,d736d69f-5c83-436d-acea-c984cc3759fd,,Refunded,91734.52
f46c1ee1-5425-4a86-a08e-3ef8cca399a4,a2f87852-3970-4b72-9091-99488de2c827,Cash on Delivery,Success,3257.08
08d9cc45-cc11-42d6-bb44-01e94fc5fd0c,8bd97fa8-7db2-4465-8e74-46bcb12c05e7,UPI,Success,10413.52
a33f4c4e-723b-4757-ac1b-b5f4688cccfc,c77a3b67-84df-4110-9112-d820d86d3afa,UPI,Success,13187.1
2ebbc6f6-d9be-459a-9ae9-d541d52a02d0,5a5d617e-5444-4864-b13d-8762d455ca78,,Success,12696.24
fdc54f86-d478-4b1c-a0f8-d910aa4d26da,a327bb11-4817-46d9-af4f-6f455265019f,UPI,Success,103016.66
132c08ce-726b-4d84-bfab-7c659703e7e3,4ef04825-1c5a-4eb3-a6e5-15ac3342f852,Net Banking,Success,432.12
29625a3b-6377-457f-bcbd-372e7d3dc5be,4729165c-5559-4600-8f7d-7514fdb9064a,Debit Card,Success,2011.01
8f96f3b4-6569-423f-89fb-052542e866c9,9b007cb6-0681-4d03-b68d-16283a6d6a93,UPI,Success,894.0
ad03a41f-9b14-47cc-b8fc-7d5eb69b918d,28949479-585e-4945-89d3-82cb888fcf6b,UPI,Failed,3449.94
38fdb953-b07e-41af-ac7a-b52b044f691a,ec7b3e16-4a4b-4fdb-a584-7d70e780151d,Credit Card,Failed,18434.59
1ab06b48-dd90-4324-ba52-2c5ec305acb2,b199df0e-fbf2-4a50-8757-4122fa7d9e60,UPI,Success,8061.42
8c6b2587-39b1-40a7-8f94-1a423fe85a76,5860b847-1908-468a-9080-7096f1bd501b,Credit Card,Success,2019.67
dc9ae352-fe54-434e-b1bf-dc9ea895a313,f8270d2e-59b3-4c0c-8bdf-90ee2e030e80,UPI,Success,8412.45
4a4fc6e0-8161-4641-b9c7-433a45186f51,b174d007-8563-4fbc-baa5-6b8246b6f317,Credit Card,Success,393.68
4da7bff6-8b03-4365-b11e-1466f2dbdb44,bf367e7c-069a-428e-bebc-4fcd3cdd4516,Cash on Delivery,Success,59942.85
17e9b5b2-78fc-406b-b8c9-0cee5ad97ca2,897cf9db-ff94-4954-982b-0a0eb22a065d,,Success,12879.65
80e3fcb7-705f-446a-b00c-61b92ae96a1c,30f1c167-f40e-45b4-81a6-b433897117be,CREDIT CARD,Success,10859.99
4caeae0a-454c-4c9e-92f2-347d354eddf2,f9b8dbe9-7fa6-4a3a-8759-90c82e0001fa,UPI,Success,254864.3
0e1b1eca-dc1c-45d2-bf56-5b433a9bd0fb,f2f1d072-a36a-461a-ae2d-31fa0f52f166,UPI,Refunded,4128.6
afb39281-61af-4230-903d-b1efc2835c70,55b5e6f0-4ab0-4e29-98b8-23e93e070380,upi,Success,222.43
deff75ca-de8d-4aeb-9378-f03fd3952a9a,d3c966c1-027e-42a9-983c-bc6984d89148,,Success,16492.08
7d39c2b6-6370-437d-8f3a-c0ccc99413f5,3ab2e6b1-79bd-452a-87ab-9ea87d0a2986,UPI,Success,46071.44
b1e1a474-af22-4e1c-bbcf-d0cbcb076bc3,e9b9e5f7-06d6-42f6-9913-2ee40f8b8205,UPI,Success,199375.91
725cd733-7707-4494-9ccf-51b6fc967d62,b44b6444-93b1-4a3d-ad28-35457ef48889,Cash on Delivery,Success,3472.19
5471a5b7-5288-43a4-8832-4229e6373cf2,aed9b352-0e05-4933-a25f-e95113a1692d,UPI,Failed,1367.77
f43e2b74-6f80-42c9-8371-4cd9fee092a0,eae91eff-4de1-41ed-8d64-91e3f1c6297d,Cash on Delivery,Success,57804.09
d139a018-a676-4ef5-ba94-f5a8c3a4ec9f,2f6fb845-e7f9-4ee1-aa0e-1d418e6dd9d2,Credit Card,Refunded,69682.67
6dfed5d7-2fb1-4e4a-aa7b-c49082ccec40,25b4b35a-410b-4f82-b992-879ac1a05ae7,Net Banking,Success,81426.35
643ce4e5-f01d-440b-b779-918cc167b763,3e2544b3-01c8-4f15-abb1-38cfbd0b30d3,Credit Card,Success,2417.99
5bf558e2-524b-47fc-8133-41002fef02d8,a691063b-c7e9-4bb9-8a6a-3a73208e0a21,UPI,Success,20857.18
54e3f314-9ce8-4ac7-8d36-ed5d9c3f24c4,ef949815-ecb3-4aa4-a303-2da92eadf7bf,Credit Card,Success,1160.8
dbfb1c3c-1da7-4eab-9e50-c128d81f259b,ee001602-44a6-42e6-9657-7e4614a5dfb9,Net Banking,Success,354744.04
f27bf5a1-c506-4f6c-9c90-de16602b599e,97706a57-1f7b-43d7-bc85-db51fca4acfb,UPI,Success,1675.57
31fc724a-279d-48f9-9ec0-20dbaabc57ce,24cdde18-025c-406f-8225-dbd69bbe75d0,Credit Card,Success,15950.84
62d1d6cf-5a14-46b1-b642-a4b85602eeca,28de21bf-ca87-48cc-a7ff-4f095b760c02,UPI,Success,159901.02
a8188fde-d5a9-4fb8-bd14-6ad1fb575329,dcab4ad1-6452-4521-bc81-8e94463a0a78,UPI,Success,2797.57
0e834196-a14e-4df7-9eb9-6ce04efb3470,33600b14-37ae-4643-88f2-146fbde098a9,debit card,Success,1855.92
bec4c353-3aa5-4d0a-9891-54f0202b33e3,6a153497-c897-42f7-ac07-013df1473f76,Credit Card,Success,9581.96
13178aa6-fde5-4ae5-9168-67b9f8e0dd6c,38a6c40d-344c-401d-a375-bf8a596afb23,Debit Card,Failed,80508.57
ee15e991-afe0-445d-beaa-2cbd5dcb0d2d,f95cbebb-d478-4ddb-9adb-de0413017562,UPI,Refunded,5450.49
59ec4507-5845-420a-9dbd-c28ee1e09baa,ed4302fc-83d2-42be-9ae8-b3bb7a0cf74b,Debit Card,Success,62723.44
6823ea3c-e72a-45da-a797-c5e075dbdc2b,31235da7-be39-4d51-9549-ff8f6beb3399,Debit Card,Success,1831.64
d6f416c5-7ae0-4af7-bf68-7f809397ffe2,472533aa-17f4-4108-9c8a-045e5c8d05af,Credit Card,Success,31802.69
1cf06630-a32a-4343-80db-2fa5e51e6503,ORDER_ID_GHOST_ab9cfbdc,UPI,Success,7173.99
868bc56f-de9a-4c0a-b0ac-4f6ff9d6d3cf,0b54a613-a534-47f6-bb1f-9f25e9d5eb76,Cash on Delivery,Success,153862.21
222b7dbe-964b-4cf7-9026-33a06881524a,3cbe80b6-dc1a-481f-b9c5-d1ffaa38cb57,UPI,Success,28345482.15
287f3247-262e-455c-9c31-1c7140a59e7b,8fd1efa3-9ec3-435d-b8cc-3029009d537e,Credit Card,Success,299801.1
1f5f63f1-a7b8-420b-ad31-44272c9b139d,c89cb5a3-ec9f-49ba-94e9-8283b24f08e6,Net Banking,Success,15970.57
3da1a34f-073f-4364-9df9-13c83825930a,8340a957-3270-4ba3-a615-4a120826ed5b,Net Banking,Success,1291.71
00073765-203f-4d77-bc41-b3e4844e434d,c5d38521-26da-402a-9d78-325887d62be7,,Success,305.84
062a8020-50de-4cce-bc13-d7cb8705af96,eb10d28a-5601-46dc-aa08-6ef56ca1e2d7,Debit Card,Success,635.24
3ad1a18d-c306-4467-8787-eeccf10faedc,311b7ba1-68b8-4b9e-b85e-e9dab9137a7a,UPI,Success,1203.64
d01e45a2-0626-4b9e-9e5a-cfe42b48d452,1ff3c33d-5608-4ec1-9e5b-d00654081aa3,Cash on Delivery,Success,1074.89
e19444e7-19b7-49f6-a533-0ca348b5b96b,73d74cf5-b392-41e5-bc0c-2f4de3092bf9,UPI,Success,3523.64
7a1fbfcb-3d87-47c2-a2b6-2a2e430db044,855a1652-a8a8-4a32-b760-903b91921f64,UPI,Success,116614.84
9619bc0c-8eb0-4d07-a8ea-cb501d9248ae,7af14bda-1def-4ac8-9fed-66a45df66e21,UPI,Pending,11541.76
01ed560e-f2a1-4068-a8ec-19159b782365,1cb312ab-b686-4a82-9f88-e530cdcfc1ce,Credit Card,Success,18478.96
e5246de8-4f67-4d6f-bc32-32b1b4357460,ef8ea40b-63d4-4e6b-88b2-c9041df4773d,,Success,942.72
682b7b40-2e4a-4fc9-9882-1f5f66481a59,94db2393-cce2-46c3-853c-bc86da8b0c73,UPI,Success,25915.35
bbfa64b4-1d17-49b9-929c-26b23350b6a6,4099741c-e9f1-4828-b4c5-eaa702eece53,UPI,Success,5888.69
183d63c6-3c21-4db6-b77b-6a58f51261c2,11e2de17-fd97-446a-a39c-84619f7d76c3,Debit Card,Success,62751.2
ea547af5-2b46-44c4-b77f-be6e2947325c,2479d417-bced-418d-adab-0e49b688560f,Cash on Delivery,Success,50622.0
48a52bb7-96cf-47f6-b2bd-049d57cf64fa,4f67f135-8f28-4628-80e3-f0a765272b30,Debit Card,Success,866.58
be217ae3-3bf3-4105-9fb0-4531e6664e74,3af1b628-88e0-4559-be6c-962cb92bef08,Credit Card,Pending,83747.58
0d86c889-32a8-4d6f-af66-78eeb4ca1cd8,aeb50c1d-9820-488f-82e5-509a4b9a56ea,Credit Card,Success,8205.11
b3702986-f2e9-4a23-893a-bfcea4b6b49f,9191692a-d9e1-4ed1-bda1-0cc4f47472ab,Debit Card,Failed,108315.76
4a488aac-025a-40b2-90b2-4b56126d5a7e,b4393c2a-e86c-4203-aedf-881802039003,UPI,Success,4477.5
d776c2d4-3e3e-4c31-9a41-5ef05a5b4aea,156ca193-ec67-4088-ad86-72a7001cf357,Credit Card,Success,3216.53
170a73ba-8da3-4284-8762-e212ce0c4b9c,fe40d7b1-554c-45c7-a53e-438af91d28bd,Credit Card,Success,46435.78
7d59336b-bb15-4b30-883e-2fbac3f75574,8a24070c-3a99-49b9-a98d-fa042914c055,UPI,ERROR,56992.17
983159e6-50ea-4ed8-93b8-a57560e71998,c72f6f33-0217-4135-8a63-c6dd4c162001,UPI,Success,23770.54
3e958867-262a-4d9f-b74f-a02ca1164568,4956a481-9b3f-4dc8-ab90-fcc7813395cb,Credit Card,Failed,123016.9
e6bb6adc-ce33-4fed-ae3a-1c7485498e8d,2f6b2b0d-1004-4253-bff3-7cb87d92f993,UPI,Success,9632.41
8d953e4b-5314-459e-a96a-f95bbeee9af4,1332f41e-432e-42e7-8b23-94de4af0a029,UPI,Success,1312.93
e5c1ee47-4877-41d6-80c5-8c45771d45ac,5de09ca1-ae82-4b84-8f5b-8b3aaba86e25,UPI,Success,3129.92
6193188d-27d2-44f3-a327-3839302bbc9f,29310bb9-d761-443b-91e6-329d38a7b4d4,,Success,2564.95
d6f9a31e-3770-4a10-b739-f4125d900d79,9079f85d-4123-4d77-a6ab-999fd149fc58,UPI,Success,9698.05
050fcfe4-b261-427f-b9f4-351c289d4568,ebabc0c8-2422-494b-a75d-0a82059a22c2,Cash on Delivery,Success,883.71
d5c27994-b540-4ae2-97e4-3e1bf8475594,c52b7606-a239-4591-a93c-1c255756017e,Cash on Delivery,Success,1727.79
47b71504-9934-47b2-b8e4-49f87bd28547,56c1a78d-6f8b-467f-8b8d-88c15f05a0b6,UPI,Pending,99634.21
1b117479-c949-4e0d-a9a9-f4522173f3fc,bae4772d-6210-4b17-9bbc-b34d01c9aded,UPI,Success,637095.8
758a5a45-81b9-4266-8140-f10d01ee174c,27e61806-897f-44d7-bdc6-36db31b83652,UPI,Success,80333.58
129d728e-27b2-4fe6-ad6f-18fa1a5ea0bb,b22b9e18-4e10-458d-8807-5de21671776b,net banking,Success,1543.24
8db22d01-47a6-441f-b53d-729b53f2c8a4,d76a2d43-8587-4fa5-b518-291b2ba49bb0,UPI,Success,1559.18
5a97032d-3ca9-4570-af3e-8bef113fac36,7bda70b9-9048-481f-aa6a-362a8318195e,UPI,Success,6592.54
ac835ae2-c5dd-4058-ac70-1113fa9a1175,418f6122-5fc4-4bba-bd55-56c9e22ec8a7,UPI,Success,394095.38
7fa3dcc8-c4e8-40d4-a04e-cbc3170bdaf5,caae0eb5-941d-440e-9e7e-c58e22ae66ee,UPI,Success,6173.58
c7b712ef-12ab-4b0a-a805-d03ff744c5a8,4f95d104-faf0-4171-af5a-261f79177985,Cash on Delivery,Success,30847.9
12ca2fa8-ff4b-4c19-a4c5-b3b3d0546b7c,951cb9bd-c77f-4685-90d5-0fc35d9cdcfe,UPI,Pending,1232.79
d075b973-5d56-4be2-9298-5f013fc942bc,0631fb4b-40db-4bf7-a5cb-d4411271c571,Net Banking,Success,164585.28
426a7567-f9a7-49d1-bc3d-89455423105c,a9b1e24a-72d7-4c68-babc-9231eed13db8,Debit Card,Success,147989.75
b0bbbf5c-ccaf-4413-8f4c-336c358bc81e,f5528a5e-c61a-459c-b84b-b984c26f8b09,Debit Card,Success,2517.99
1bb2a6b6-e50d-419c-bd0f-a6857b73dba2,16f3ac61-20a2-4a8f-a489-94293bfd5169,UPI,Failed,11649.14
d3384288-ee2d-4723-b1da-73fa63d66617,81feca4b-1237-4d9e-b314-c5c477515b5b,UPI,Success,53226.56
9171dee8-cb0d-45e2-966e-5891b09eecd8,0928a9c9-5052-4724-af89-b709bbaf4f82,Credit Card,Success,515.38
e7dfcd8e-4217-499a-b27a-35c7822f279e,cdaed417-d5fa-44fa-a28a-85c4c8732564,Net Banking,Success,27875.24
9510e2ca-4c5b-4668-8e1d-7035dbb540e2,407661c6-25a7-4360-801c-c5745431dfb8,Credit Card,Success,26170.26
7392c1ba-ef7d-41aa-ad09-c31ea6a34061,fee13478-d235-4eb6-ab91-cccaac15b610,Net Banking,Success,58120.25
0daeaead-fbab-4dd7-87f3-762817d79dc9,e93f3356-a841-4e89-9962-472fb0e00e61,Debit Card,Success,361233.69
8a644e3d-df0e-4c42-9d14-5fdbd0b03e95,522442e1-8db6-411f-943b-00718bb253e3,Credit Card,Success,27087.16
61bfd837-aae8-42c9-b2a7-b2409d3002b5,f302428b-e5d8-47bd-b58a-53e230891b7b,U.P.I,Refunded,13166.71
80fac155-1a0d-44db-88c7-9af24981d029,d85820fb-e4c6-418e-90fb-72bba91628d2,UPI,Pending,9406.15
6398383e-9c8a-478e-84e2-7310edba414e,444afe1e-b455-4062-8033-e367ec44094f,UPI,Success,3865.44
e7f8bef4-3a95-43a7-bc2f-fa0ad2bfa58d,d6ad1597-4299-4b45-afd4-f31d93b130b2,UPI,Success,463851.4
4caf3e8c-9b54-4ded-b23b-6bc9b0c0a734,1c8beacb-6261-4ddd-8f1f-1656e26ddd81,Cash on Delivery,Refunded,8544.63
6cd47645-29ab-4d47-9ab0-e1a3b6dd1f1c,560e61db-8b9c-4bd6-90c1-3dd7f35ba190,UPI ,Success,4819.1
6fb91a70-3f2c-4463-8489-0489e450f413,9d296f4e-9596-4cf4-ac3d-5489a6687bfa,CreditCard,Success,80320.53
0d7c4d8b-dc03-4860-97d6-d2a18b9cfe71,fc80fd64-e572-4ded-a514-dcb093f104ee,UPI,Success,526.02
a4c3de25-a4f7-43ad-af7a-68dfbed44a38,47549477-3210-45e2-bc5d-51a5bf30ec21,Debit Card,Success,3215.5
1a0b0e6a-d128-47ad-abca-f57bb4ca1a26,1f628332-80c6-40a3-9499-edf369d0afd9,Cash on Delivery,Success,5512.6
85434685-c10c-4e71-9734-174824e646d4,ffe5d86f-3f98-4b7c-b24f-2125ca389e95,Net Banking,Refunded,1471.59
6647f19e-84ca-4936-bd1f-7760b42e7518,d71f6c36-4d4f-4dd8-81e9-7fb02ec3a07e,Cash on Delivery,Success,43067.72
caac0500-c716-4554-b619-b7263e4aff72,681f5d68-60b7-4350-8795-860335976069,UPI,Success,3838.6
db222d6a-9660-4c51-ba9d-e44fe74eb6c2,1e67bc37-d4f7-470c-a5d3-3ade417cf6be,UPI,Success,491916.93
6eb66587-998c-4302-bd22-375758381a2f,1aa6acf7-23fa-4308-9863-9d4a3f416df7,Credit Card,Success,13436.64
5387a7e5-6839-4385-b330-4f6929dbde00,325f2a55-15f5-4348-abc8-ce8778bc6307,Net Banking,Success,6777.4
4cd3c5d3-8169-40d7-b866-c944afa0b323,907b997e-3b8f-4cb2-89f9-90d4f09ca1b0,Cash on Delivery,Success,34379.42
f411ceb0-4f12-4185-8363-96828f6c1f17,4f9018af-264d-4fc6-b55e-7d8b8a2d71c9,Credit Card,Failed,474.57
77806df8-b928-474c-810e-40b86bb66804,c35cef99-fceb-49c2-8ed5-3dd387be0ee3,UPI,Success,227.82
bf8a64d1-51b5-4ef6-bfb5-f15038ac7ab3,a1048140-4a18-4537-82e5-61c839fc30f4,UPI,Pending,4391.51
60eb8787-604a-404b-8789-3e17a3cb4855,f147eb3f-e505-4549-9db2-d3a9873f89f8,UPI,Success,46226.14
0a17a19e-ec75-46b7-b90e-7a4231ea085b,82243157-beb8-4d3b-8346-abdffb5621f1,UPI,Success,739.97
4971e0e7-d079-4ae5-8a06-e431e6271e3f,0aed61ea-9dbe-4fb9-bc68-fcea5a3ca6cd,Cash on Delivery,Success,303863.92
a565de89-2fef-41c8-ac68-1ac19317e99c,cc6b9f61-404a-4bc5-b02b-238840720486,,Success,2869.82
d0d96994-4bc0-4857-879b-2fc1d53775d0,4e84906a-4ef5-476f-9267-1196b67c9791,Credit Card,Success,1484.22
f75b24dd-9045-4bb8-8498-53cc0d3a37d8,ab3dd43d-01a7-49c0-9e5b-be76e171d005,Net Banking,Success,6396.55
75659eaf-5fd2-4523-8aaf-1e9d1eac2a85,95bee22c-d36c-4ad1-947f-596f377760d2,UPI,Success,154197.54
5c522b95-054c-4f7e-a960-d15201b01a02,a06a4ac8-12d3-4904-a83d-f8900d758dfb,COD,Success,1177.62
c3b68738-0835-4009-814e-3f367e0853d5,6e3d4f45-55e5-41dd-8d4f-6d1cabe45318,UPI,Success,198672.68
7d89aef5-d546-4902-95df-2d288101d633,908cd6c7-d3c2-4863-8dd3-baf743aad6bb,Debit Card,Refunded,8740.93
a74b7bdc-12cc-484d-b36f-27b398740c91,2cdfee59-7b68-4267-bd10-df1969ab0c21,Debit Card,Success,8948.28
a3c55da4-4815-4ff6-9608-fcb973aaaecf,26a031cd-a08f-415c-bcf0-0ba0be07de0e,UPI,Success,35236.06
17b26acb-4413-4203-9956-915ceab12f1e,09d3628d-b2b9-4d9d-ad24-1bef3e59e44c,UPI Payment,Pending,3457.88
33e8fa7f-2c87-4eea-88cd-9dcc8310be73,c7f1c26e-10cf-4dc8-a92b-dd1e0fecebef,Credit Card,Success,1020.02
cc8e7980-bc18-4494-8c04-4bc7d51a83bf,310d7ad1-b8a3-4da0-8734-246a2dbedcc3,UPI,Pending,75915.58
174138a5-03ff-4039-a8ad-2c4f52eefa9d,c8eb347e-ab33-4b3e-8519-8f631dd8cb2d,UPI,Success,30825.35
b0ed20e1-52e8-4c73-80b1-6b5b8c04bd8c,95026b94-f1ec-4ff0-b92d-ecb56ad99bbd,NETBANKING,Success,499.85
7872f117-b3ff-4cf2-bba0-d104959eab93,204d952d-a0c3-4e16-ba9f-1ca78b6e919f,UPI,Failed,98701.94
c42ee28c-f173-4926-aaeb-33f871f75e8c,5d9f3463-217a-4e9f-ae63-02eec2c5d113,,Success,4888.37
66116643-fd7e-4815-9625-8c844b3eaa46,5ae3b1b5-2902-4be6-91dc-d5889ef2a634,Debit Card,Success,114684.07
e4de9ce9-7c19-4579-aa42-9c967c8f7873,1192a392-bb4e-4e17-9b4a-3281accde170,Debit Card,Success,21929.11
a74511ca-6f34-4c46-bcec-3c6e796a95b7,4c8b50fa-9d18-4821-9a03-942017914259,,Success,156563.08
4046a940-9889-48d3-a276-ba033fc9c109,0e4cd0dd-b706-426e-99f4-d1fa009e96eb,UPI,Success,13267.79
cf989fa7-9b93-4a16-8a75-fe58b3f1ef80,dd6c7178-af38-4b52-ada0-bd69d0bf3756,Debit Card,Success,77155.31
d9a149db-6003-4425-a31f-91f88fb4bd2f,0b35ba28-bf13-44a8-8ed3-99bdcd95c048,UPI,Success,4423.27
1f140164-d5e0-470f-a32f-a4d0b9aad717,832fad4d-eb45-4a20-a623-51d0cc76a746,Cash on Delivery,Success,80875.02
dd1d8688-9f74-4494-8f5b-93310b5fe8cc,1563aa0a-69b5-4144-a40d-84c8361ff499,Cash on Delivery,Success,100112.86
038a2404-7ac7-4c5c-bd55-d19e7615cd84,ad010de5-e715-425b-867d-5b4fdebffcb4,UPI,Success,13849.12
6cb9781a-ae94-4c4d-973f-8ae0092511cc,dd49bad8-d88a-43bf-a89a-0d74c4a9ba01,UPI,Pending,2581.62
a64d111c-787b-44f4-a4c8-099b1b6e7117,81cac151-c5b4-4b04-900d-5af1f2eec90d,Debit Card,Success,1413.17
544df5ad-4925-4f85-a0fd-9cf89f7ba18c,a3e25f24-6e58-40e9-8f1d-ca5cc0489c08,Debit Card,Refunded,138707.9
